"n_peaks","mean_AE","total_AE","first_AE","first_load","Source"
4,556.043693106805,2224.17477242722,650.201148551141,1.64904730905371,"Alumina 5N 5Nmin"
5,450.545074677659,2252.7253733883,308.812774872971,1.69191194588667,"Alumina 5N 5Nmin"
2,596.468087486599,1192.9361749732,526.643777183865,1.25400939943539,"Alumina 5N 5Nmin"
4,579.278365380985,2317.11346152394,302.223181970341,2.66117372174844,"Alumina 5N 5Nmin"
4,2042.1088978491,8168.43559139639,846.474925681129,1.07529854353424,"Alumina 5N 5Nmin"
4,1374.30259618444,5497.21038473778,333.825682732295,1.41173605454795,"Alumina 5N 5Nmin"
2,860.621893909323,1721.24378781865,613.514594104633,1.4061789936139,"Alumina 5N 5Nmin"
3,1749.46171930257,5248.38515790772,445.660571841632,0.773878399265499,"Alumina 5N 5Nmin"
4,439.910825107875,1759.6433004315,406.241986606898,2.35078689467756,"Alumina 5N 5Nmin"
2,1845.28390410717,3690.56780821434,746.807860405997,2.21772727660919,"Alumina 5N 5Nmin"
4,890.214879456361,3560.85951782545,785.096188965638,0.752951679961424,"Alumina 5N 5Nmin"
4,955.62617016027,3822.50468064108,560.004084588981,3.06271233161775,"Alumina 5N 5Nmin"
3,436.761806105035,1310.28541831511,453.239396030166,2.90734484226632,"Alumina 5N 5Nmin"
1,709.789844143609,709.789844143609,709.789844143609,4.95846049741538,"Alumina 5N 5Nmin"
3,854.951201518602,2564.85360455581,1135.74184076014,3.29369395659431,"Alumina 5N 5Nmin"
2,1395.3393528486,2790.6787056972,889.415677311488,1.82338757410419,"Alumina 5N 5Nmin"
3,1448.58327531684,4345.74982595053,1085.38690487413,1.94327203399566,"Alumina 5N 5Nmin"
3,1977.02053741381,5931.06161224144,304.788054503658,0.978247123885627,"Alumina 5N 5Nmin"
5,1889.54373791388,9447.71868956939,359.97502453497,0.627522657595778,"Alumina 5N 5Nmin"
4,483.921711542507,1935.68684617003,250.666882135767,0.804160782705715,"Alumina 5N 5Nmin"
4,1428.10785170791,5712.43140683163,1030.36854811904,1.4491695774811,"Alumina 5N 5Nmin"
6,1247.16261472944,7482.97568837662,906.068625675074,1.16674691876371,"Alumina 5N 5Nmin"
0,NA,0,NA,NA,"Alumina 5N 5Nmin"
4,1259.28475140785,5037.1390056314,2401.85069226479,1.67849160925679,"Alumina 5N 5Nmin"
2,367.002792375486,734.005584750971,333.38357545654,1.63855441717231,"Alumina 5N 5Nmin"
4,459.342084163994,1837.36833665598,296.871831173271,1.59087318311791,"Alumina 5N 5Nmin"
3,489.488095543635,1468.4642866309,656.982398929052,1.72108522462463,"Alumina 5N 5Nmin"
4,1054.39281420807,4217.57125683229,596.127471495671,1.71322658161466,"Alumina 5N 5Nmin"
4,1121.13878329031,4484.55513316124,385.138356044214,1.69351210507005,"Alumina 5N 5Nmin"
3,1189.68092955969,3569.04278867906,235.707601922967,0.858527498992137,"Alumina 5N 5Nmin"
2,916.150744801792,1832.30148960358,1244.07313860062,1.82199780859928,"Alumina 5N 5Nmin"
2,334.848597116421,669.697194232842,299.906885690639,2.05160135258859,"Alumina 5N 5Nmin"
5,1425.76447474499,7128.82237372493,381.335440321159,1.6071469420688,"Alumina 5N 5Nmin"
6,443.36266887693,2660.17601326158,298.989606743141,1.88413723553344,"Alumina 5N 5Nmin"
