"AE","Load","Depth","PeakNumber","Source"
240.081951610113,7.67028147899873,7.20638686345299,12,"Alumina 20N 20Nmin"
2894.75095795777,9.19454749570383,7.90621572975999,13,"Alumina 20N 20Nmin"
3288.81345795777,9.8297784392148,8.19193231275798,14,"Alumina 20N 20Nmin"
266.801189891363,12.6004866199277,9.334231985435,15,"Alumina 20N 20Nmin"
7673.01047944214,13.7453256453553,9.77152110447798,16,"Alumina 20N 20Nmin"
3779.86350678589,18.273578058451,11.397973355546,17,"Alumina 20N 20Nmin"
543.742290965582,19.1467961261166,11.710328810923,18,"Alumina 20N 20Nmin"
347.640407362484,1.58026195598446,3.03982811744402,1,"Alumina 20N 20Nmin"
317.099574842952,2.3299432797722,3.76817181735601,2,"Alumina 20N 20Nmin"
1426.79674891522,3.89418486854562,4.98153080173,3,"Alumina 20N 20Nmin"
797.118160048031,4.39035108313329,5.315667590478,4,"Alumina 20N 20Nmin"
288.089076796077,4.43971821897348,5.355575216484,5,"Alumina 20N 20Nmin"
409.334346571468,4.96665189764324,5.690984601867,6,"Alumina 20N 20Nmin"
651.459895887874,5.18405745308861,5.82082850402401,7,"Alumina 20N 20Nmin"
810.337764540218,6.40381434496972,6.51350464195301,8,"Alumina 20N 20Nmin"
3209.22814539959,7.29216019978241,7.00333464794701,9,"Alumina 20N 20Nmin"
5126.13293055584,7.57091497772,7.170263371065,10,"Alumina 20N 20Nmin"
1439.11657313397,9.86940945373549,8.205234602296,11,"Alumina 20N 20Nmin"
2009.56798914959,10.7290771750209,8.59038343396702,12,"Alumina 20N 20Nmin"
6043.04894618084,11.0602615704734,8.75006898858101,13,"Alumina 20N 20Nmin"
2589.13732508709,11.6605820150026,9.00859420978202,14,"Alumina 20N 20Nmin"
367.59798792889,13.3818945127679,9.71788509567602,15,"Alumina 20N 20Nmin"
329.474818983577,13.5389907824857,9.78941578055401,16,"Alumina 20N 20Nmin"
3806.70128993084,14.076158189126,9.98443683626002,17,"Alumina 20N 20Nmin"
10251.5743368058,14.4368987695023,10.148223939988,18,"Alumina 20N 20Nmin"
306.606654921077,16.3271944174197,10.850074089859,19,"Alumina 20N 20Nmin"
2273.80503812576,1.89772360604519,3.37050639408199,1,"Alumina 20N 20Nmin"
1642.29844632889,2.0162866627462,3.50569576142698,2,"Alumina 20N 20Nmin"
2473.26621976639,2.45102633072522,3.89854403418198,3,"Alumina 20N 20Nmin"
383.635207803491,2.81592501124454,4.21459766225198,4,"Alumina 20N 20Nmin"
315.451949746851,2.99023226247272,4.35281090294299,5,"Alumina 20N 20Nmin"
3175.25743070389,3.15207557775156,4.491987733755,6,"Alumina 20N 20Nmin"
9804.92710843826,4.35940634978392,5.33891205174899,7,"Alumina 20N 20Nmin"
729.608321817163,6.1538382968355,6.38432945065497,8,"Alumina 20N 20Nmin"
31387.2581631258,6.15941873503588,6.40177982717898,9,"Alumina 20N 20Nmin"
265.746505410913,6.47477957028942,6.62864224800398,10,"Alumina 20N 20Nmin"
15246.6185146883,10.8282378446127,8.64525374757298,11,"Alumina 20N 20Nmin"
274.459151895288,11.8514784113042,9.12495634075998,12,"Alumina 20N 20Nmin"
807.892989785913,13.0484194707009,9.58670027888098,13,"Alumina 20N 20Nmin"
2063.77232328201,16.5852807563405,10.901362815638,14,"Alumina 20N 20Nmin"
1437.5583340242,16.6097213117169,10.934412681704,15,"Alumina 20N 20Nmin"
40019.0921475008,16.6083216855186,10.958396129115,16,"Alumina 20N 20Nmin"
15070.9817959383,17.3065409046943,11.318582877921,17,"Alumina 20N 20Nmin"
2748.68897629807,1.10924195378858,2.44656937334801,1,"Alumina 20N 20Nmin"
2796.23926926682,2.23175207927367,3.68610819216102,2,"Alumina 20N 20Nmin"
1168.71802903244,3.27699384986758,4.54611579404602,3,"Alumina 20N 20Nmin"
