"AE","Load","Depth","PeakNumber","Source"
8683.39814273598,6.40138524120959,7.29658302676998,8,"Sic Stats (119)"
16513.349314611,6.68630739736628,7.554423588015,9,"Sic Stats (119)"
10363.898142736,6.69477335912985,7.567170968282,10,"Sic Stats (119)"
680.544382970351,7.66092036907151,8.37889434092,11,"Sic Stats (119)"
834.773386876606,7.71873641853157,8.42525412086499,12,"Sic Stats (119)"
1294.48932925942,7.72326444659342,8.43077095445199,13,"Sic Stats (119)"
810.303049962536,7.77367454604668,8.47775149021598,14,"Sic Stats (119)"
3683.4266960397,6.16921861819201,7.12330037441598,1,"Sic Stats (12)"
12820.8517448678,6.46594827127061,7.386506991678,2,"Sic Stats (12)"
289085.70428393,6.46782643643237,7.39158255391902,3,"Sic Stats (12)"
1656.32830736782,6.46963983334734,7.41202672682499,4,"Sic Stats (12)"
13034.0988151803,6.63680019555624,7.56491029911598,5,"Sic Stats (12)"
2155.9188835397,7.74019593213739,8.49835144940698,6,"Sic Stats (12)"
47838.4894401803,8.19343769577538,8.88588371706999,7,"Sic Stats (12)"
2253.73895189907,8.22851364994676,8.92143879100502,8,"Sic Stats (12)"
2457.1395866647,8.2789791176187,8.96960650184297,9,"Sic Stats (12)"
81354.5167839303,8.28091484688903,8.97482478515798,10,"Sic Stats (12)"
12777.6222526803,8.28195758701327,8.98084381987798,11,"Sic Stats (12)"
26881.2101433053,8.28374010347933,8.98628977004,12,"Sic Stats (12)"
3391.62347338345,8.2873330755081,9.01313597916999,13,"Sic Stats (12)"
5943.01189126494,4.88034194637969,5.98659833585199,1,"Sic Stats (120)"
9472.47185220244,5.70177895795393,6.739779388036,2,"Sic Stats (120)"
16846.0890397024,5.70640457861381,6.745066517076,3,"Sic Stats (120)"
1448.66133160659,1.31808037148687,2.15902935696101,1,"Sic Stats (121)"
1362.30659527846,1.60323646489301,2.54278047333599,2,"Sic Stats (121)"
1215.01704449721,2.45443854689849,3.536636576359,3,"Sic Stats (121)"
3241.73005719253,2.54497469836192,3.63967671224401,4,"Sic Stats (121)"
7969.22248883315,2.71644625052455,3.83416899205901,5,"Sic Stats (121)"
13156.3567661769,2.7211458174702,3.841741473442,6,"Sic Stats (121)"
1070.69892926284,3.93126612838656,5.09544591068402,7,"Sic Stats (121)"
3273.6136021144,3.93561610939155,5.10203218573901,8,"Sic Stats (121)"
1184.29829449721,4.35115301290554,5.51121837950302,9,"Sic Stats (121)"
9451.8294224269,4.56172896139474,5.72885408421101,10,"Sic Stats (121)"
18134.8538364894,5.44764577971524,6.57157931413499,11,"Sic Stats (121)"
4284.9036411769,5.45204178890828,6.57746771556199,12,"Sic Stats (121)"
1354.29988141128,5.74726704455115,6.85673547673102,13,"Sic Stats (121)"
18529.9573521144,6.27620091325369,7.33084098503801,14,"Sic Stats (121)"
1065.96272320815,7.87327270000055,8.706895086251,15,"Sic Stats (121)"
11472.3785200609,2.59552950936295,3.73477232391301,1,"Sic Stats (122)"
5736.4278364672,2.60283517140717,3.75028306103101,2,"Sic Stats (122)"
49370.3931684984,5.07753097201366,6.270927355612,3,"Sic Stats (122)"
1073.39539447584,1.41284887965143,2.338196406527,1,"Sic Stats (123)"
2191.71753803053,2.64097416319686,3.81204843061499,2,"Sic Stats (123)"
2489.54078021803,3.76518649618176,5.00227128834499,3,"Sic Stats (123)"
743.157662542243,3.82176802665045,5.067710814956,4,"Sic Stats (123)"
810.692025335209,3.83246680026217,5.07836117994,5,"Sic Stats (123)"
1281.48426166334,4.08013566511282,5.33963657502599,6,"Sic Stats (123)"
1930.3950282649,4.18228525024554,5.45285037023299,7,"Sic Stats (123)"
8568.9624110774,4.697717406125,5.96016412131499,8,"Sic Stats (123)"
818.449471624279,5.1600037424638,6.41293838419099,9,"Sic Stats (123)"
775.25714984693,5.55510848326395,6.77055987422,10,"Sic Stats (123)"
681.01447406568,5.88069572535565,7.07582992962799,11,"Sic Stats (123)"
688.275155218024,5.88692135314885,7.07956160454,12,"Sic Stats (123)"
